Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","84764","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","87061","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","89400","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","91804","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","94288","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","96852","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","99477","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","102133","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","104779","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","107386","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","109935","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","112431","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","114898","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","117369","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","119870","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","122401","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","124945","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","127479","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","129967","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","132383","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","134730","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","137006","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","139186","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","141235","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","143135","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","144869","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","146457","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","147970","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","149503","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","151125","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","152862","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","154695","","Official data"
"FBS","Food Balance Sheets","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","156595","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","232","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","233","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","234","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","234","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","235","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","236","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","236","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","237","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","238","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","239","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","240","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","241","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","243","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","244","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","246","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","247","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","247","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","248","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","248","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","249","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","250","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","251","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","252","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","253","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","254","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","255","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","257","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","257","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","258","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","259","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","260","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","261","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","262","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","262","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","263","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","264","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","265","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","265","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","266","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","267","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","268","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","270","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","271","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","272","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","274","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","275","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","276","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","278","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","279","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","280","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","282","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","283","","Official data"
"FBS","Food Balance Sheets","14","Barbados","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","285","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","10265","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","10246","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","10220","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","10189","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","10156","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","10121","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","10081","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","10035","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","9981","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","9920","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","9853","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","9784","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","9720","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","9665","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","9620","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","9585","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","9556","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","9526","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","9491","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","9450","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","9405","","Official data"
"FBS","Food Balance Sheets","57","Belarus","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","9357","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","10268","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","10301","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","10339","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","10385","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","10441","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","10508","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","10588","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","10678","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","10773","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","10862","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","10941","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","11007","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","11060","","Official data"
"FBS","Food Balance Sheets","255","Belgium","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","11104","","Official data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","9535","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","9601.35","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","9666.67","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","9727.64","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","9782.17","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","9828.98","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","9868.75","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","9903.71","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","9937.24","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","9971.66","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","10007.79","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","10044.57","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","10080.2","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","10111.97","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","10137.99","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","10158.23","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","10173.52","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","10183.99","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","10189.92","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","10191.9","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","10189.58","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","10183.89","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","10178.16","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","10176.76","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","10182.8","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","10197.51","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","10220.05","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","10248.79","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","10281.11","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","10314.92","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","10350.21","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","10387.23","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","10424.41","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","10459.86","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","10492.37","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","10520.7","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","10545.45","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","10569.42","S","Standardized data"
"FBS","Food Balance Sheets","15","Belgium-Luxembourg","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","10596.67","S","Standardized data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","95","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","97","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","100","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","103","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","106","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","109","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","113","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","116","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","119","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","122","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","125","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","127","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","129","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","131","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","133","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","135","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","137","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","139","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","141","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","144","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","148","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","151","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","156","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","160","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","165","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","170","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","174","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","179","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","183","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","188","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","191","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","195","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","198","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","202","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","207","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","212","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","218","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","225","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","232","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","239","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","245","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","252","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","258","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","265","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","272","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","279","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","286","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","294","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","301","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","309","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","316","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","324","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","332","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","2466","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","2503","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","2543","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","2586","","Official data"
